./data/test/LIVE29\bikes.mat,22.77898828,0.654079567,0.089605093
./data/test/LIVE29\building2.mat,19.12969615,0.525155784,0.102550268
./data/test/LIVE29\buildings.mat,21.00369531,0.637602895,0.16925478
./data/test/LIVE29\caps.mat,31.56405831,0.857290407,0.100554466
./data/test/LIVE29\carnivaldolls.mat,26.09690579,0.791744546,0.091596127
./data/test/LIVE29\cemetry.mat,22.31776915,0.619783853,0.156361341
./data/test/LIVE29\churchandcapitol.mat,23.25598672,0.746414873,0.118475437
./data/test/LIVE29\coinsinfountain.mat,25.39777256,0.728141521,0.088608742
./data/test/LIVE29\dancers.mat,21.56971413,0.680822457,0.074676037
./data/test/LIVE29\flowersonih35.mat,19.3342388,0.601029152,0.06467557
./data/test/LIVE29\house.mat,27.4100093,0.70444893,0.086570978
./data/test/LIVE29\lighthouse.mat,24.68773813,0.712303204,0.100566626
./data/test/LIVE29\lighthouse2.mat,25.04737713,0.750729383,0.085621595
./data/test/LIVE29\manfishing.mat,25.15155291,0.707014491,0.085576296
./data/test/LIVE29\monarch.mat,29.27909764,0.913395562,0.090611458
./data/test/LIVE29\ocean.mat,28.35430792,0.722623176,0.112499952
./data/test/LIVE29\paintedhouse.mat,23.67409965,0.690725356,0.090596914
./data/test/LIVE29\parrots.mat,30.82118688,0.901145048,0.123459578
./data/test/LIVE29\plane.mat,29.00380622,0.850503313,0.104484797
./data/test/LIVE29\rapids.mat,25.33568661,0.66561631,0.118482113
./data/test/LIVE29\sailing1.mat,24.53674592,0.634482501,0.099568844
./data/test/LIVE29\sailing2.mat,29.14878386,0.836079967,0.087609291
./data/test/LIVE29\sailing3.mat,28.76587273,0.825628992,0.100555897
./data/test/LIVE29\sailing4.mat,26.28767672,0.705712214,0.099557638
./data/test/LIVE29\statue.mat,28.16144404,0.816775562,0.093590021
./data/test/LIVE29\stream.mat,20.70616725,0.473340983,0.114489079
./data/test/LIVE29\studentsculpture.mat,20.84408907,0.530741396,0.096688032
./data/test/LIVE29\woman.mat,24.12686354,0.645170181,0.084629536
./data/test/LIVE29\womanhat.mat,29.78364415,0.778027224,0.088610411
AVERAGE,25.29568879,0.714018236,0.100694032
