./data/test/LIVE29\bikes.mat,36.52526529,0.981940567,0.130999088
./data/test/LIVE29\building2.mat,29.74124372,0.956044075,0.097942114
./data/test/LIVE29\buildings.mat,33.44593358,0.961927961,0.094997168
./data/test/LIVE29\caps.mat,42.7071414,0.985222116,0.142940044
./data/test/LIVE29\carnivaldolls.mat,38.27252711,0.985804662,0.102998734
./data/test/LIVE29\cemetry.mat,33.65181606,0.961643846,0.122000456
./data/test/LIVE29\churchandcapitol.mat,35.24087151,0.973200266,0.097937822
./data/test/LIVE29\coinsinfountain.mat,36.46431593,0.971852327,0.087937593
./data/test/LIVE29\dancers.mat,32.68158291,0.973316761,0.139968634
./data/test/LIVE29\flowersonih35.mat,28.45089125,0.957195005,0.129000187
./data/test/LIVE29\house.mat,36.46403821,0.957101035,0.127940416
./data/test/LIVE29\lighthouse.mat,36.32297836,0.954447949,0.094059706
./data/test/LIVE29\lighthouse2.mat,34.67117312,0.96213718,0.130940199
./data/test/LIVE29\manfishing.mat,36.97416716,0.976574878,0.106940746
./data/test/LIVE29\monarch.mat,43.38846591,0.98818673,0.11194396
./data/test/LIVE29\ocean.mat,37.69466173,0.965730092,0.126934052
./data/test/LIVE29\paintedhouse.mat,33.78597669,0.969650604,0.131995201
./data/test/LIVE29\parrots.mat,43.20446354,0.9834701,0.114938736
./data/test/LIVE29\plane.mat,39.48376754,0.974250495,0.141061306
./data/test/LIVE29\rapids.mat,36.16786405,0.963949764,0.092998981
./data/test/LIVE29\sailing1.mat,34.35030134,0.958510711,0.163943052
./data/test/LIVE29\sailing2.mat,39.94600336,0.969779132,0.11492157
./data/test/LIVE29\sailing3.mat,40.94322469,0.975092014,0.130938768
./data/test/LIVE29\sailing4.mat,36.28805687,0.96336655,0.129939795
./data/test/LIVE29\statue.mat,38.24200184,0.974208161,0.111923695
./data/test/LIVE29\stream.mat,28.26983332,0.910248467,0.104000568
./data/test/LIVE29\studentsculpture.mat,31.36503693,0.960795776,0.122941732
./data/test/LIVE29\woman.mat,32.76788214,0.948603363,0.102001429
./data/test/LIVE29\womanhat.mat,38.45905833,0.962600439,0.087940931
AVERAGE,36.06794979,0.966443139,0.117069886
