./data/test/LIVE29\bikes.mat,26.22883495,0.833393903,0.086668253
./data/test/LIVE29\building2.mat,21.82582835,0.734390515,0.117483139
./data/test/LIVE29\buildings.mat,24.36144879,0.804109952,0.085618496
./data/test/LIVE29\caps.mat,34.24183086,0.914231216,0.094583511
./data/test/LIVE29\carnivaldolls.mat,29.19546029,0.898350282,0.083629131
./data/test/LIVE29\cemetry.mat,25.96140719,0.790678551,0.100503922
./data/test/LIVE29\churchandcapitol.mat,26.83469199,0.865945702,0.101552248
./data/test/LIVE29\coinsinfountain.mat,28.49286247,0.850395156,0.09557724
./data/test/LIVE29\dancers.mat,24.42349568,0.83546912,0.083631754
./data/test/LIVE29\flowersonih35.mat,21.46089728,0.76669922,0.089606524
./data/test/LIVE29\house.mat,29.92332455,0.819713885,0.099556923
./data/test/LIVE29\lighthouse.mat,28.89473739,0.835403109,0.105365992
./data/test/LIVE29\lighthouse2.mat,27.51911451,0.848797386,0.134405851
./data/test/LIVE29\manfishing.mat,28.20883122,0.845858832,0.094583035
./data/test/LIVE29\monarch.mat,34.82988935,0.962095926,0.110340595
./data/test/LIVE29\ocean.mat,30.44531658,0.82889899,0.107528687
./data/test/LIVE29\paintedhouse.mat,26.11863406,0.834658242,0.117482424
./data/test/LIVE29\parrots.mat,34.59758183,0.945266626,0.106528759
./data/test/LIVE29\plane.mat,31.82313181,0.90417705,0.087284565
./data/test/LIVE29\rapids.mat,28.29042084,0.80788408,0.103539705
./data/test/LIVE29\sailing1.mat,26.77670429,0.778267669,0.089656591
./data/test/LIVE29\sailing2.mat,32.28478702,0.902786489,0.079645872
./data/test/LIVE29\sailing3.mat,32.71260647,0.915618048,0.09856534
./data/test/LIVE29\sailing4.mat,28.84252751,0.823427119,0.099560976
./data/test/LIVE29\statue.mat,30.99748305,0.900677952,0.096567392
./data/test/LIVE29\stream.mat,22.32419566,0.643691024,0.108521223
./data/test/LIVE29\studentsculpture.mat,23.31543654,0.74004074,0.085620642
./data/test/LIVE29\woman.mat,26.23579057,0.790301251,0.089604855
./data/test/LIVE29\womanhat.mat,32.23764751,0.860786395,0.139934778
AVERAGE,28.25534202,0.837310842,0.099763739
